id_transaccion,id_cliente,monto,fecha,id_tienda,id_clientes,edad,preferencias,geolocalizacion,Timestamp,ingresos,puntos_lealtad,gastos_mensuales,pais,ingresos_norm,puntos_lealtad_norm,gastos_mensuales_norm,segmento_cliente,monto_mxn,monto_eur,PC1,PC2,PC3,cluster
3201,34,8057.29,2012-01-17,6,34,53,"comida,viajes",Egipto,1986-03-09,23253.77,9413.0,4640.8,Desconocido,0.45438265586817667,0.9415824747424227,0.4586791932366222,Premium Senior,139229.97,6913.15,1.6111303557013115,-1.0991618884841468,-1.7112795512392616,2
3202,64,9269.12,2009-03-09,7,64,28,futbol,Japón,1998-07-01,10068.06,1345.0,1376.29,Canadá,0.18510705298674585,0.1345403621086326,0.12882508843740875,Premium Joven,160170.39,7952.9,2.2206369502752135,0.3364243790019338,0.022634758594234347,2
3203,25,5347.575,1983-03-15,4,25,33,carpinteria,Israel,2003-03-02,25644.82,6777.0,7116.51,Desconocido,0.5032121409903009,0.6779033710113034,0.7088310095252722,Estándar Joven,92406.1,4588.22,0.025103710044457987,-1.1364345381784966,0.2586183401811859,1
3204,81,10670.1,,18,81,24,"comida,viajes",Chile,2002-01-18,42091.31,1638.0,9942.47,Desconocido,0.8390786593676519,0.16384915474642392,0.9943729456805864,Premium Joven,184379.33,9154.95,3.255247191194187,0.773032843290242,3.0643698247834026,1
3205,70,934.34,1991-10-27,1,70,20,yosakoi,Canadá,2015-07-18,10930.67,384.0,2175.26,Corea del Sur,0.202723080322517,0.03841152345703711,0.20955497871540688,Básico,16145.4,801.66,-2.801876066821711,0.11054908018713917,0.8612231156139434,3
3208,51,4225.32,2011-05-03,17,51,88,manga,Costa Rica,,36396.76,2340.0,7773.72,Desconocido,0.7227858405214578,0.2340702210663199,0.7752371213812908,Estándar Senior,73013.53,3625.32,-0.7063251001053551,1.1619100283758061,1.5960911419038157,0
3209,1,5083.1,1998-08-05,7,1,82,acampar,Desconocida,1984-12-25,37424.31,4687.0,8629.5,Estados Unidos,0.7437702354263066,0.4688406521956587,0.8617072335283116,Estándar Senior,87835.97,4361.3,-0.14518141998072537,0.4458760395184845,1.1316254651444264,1
3210,83,5347.575,2010-08-14,11,83,25,pesca,Argentina,2007-02-10,34857.09,7773.0,6972.94,México,0.6913430462018153,0.7775332599779934,0.6943243442597276,Estándar Joven,92406.1,4588.22,0.01343062288364545,-0.7420311366231039,0.03783273766322446,1
3211,13,4999.36,,14,13,53,television,Estados Unidos,1999-09-25,29536.9,4930.0,7254.89,México,0.5826953230459323,0.493147944383315,0.7228132644493237,Estándar Senior,86388.94,4289.45,-0.20933087794276758,-0.2217656074149217,0.7895138212270262,1
3212,15,9765.33,1997-09-25,13,15,27,series,España,2009-04-18,7389.32,9865.0,2347.66,Ucrania,0.130402427413864,0.9867960388116435,0.22697469795884134,Premium Joven,168744.9,8378.65,2.6198876117247374,-2.1236630533869687,-2.56804599970039,2
3213,28,262.05,2010-01-17,12,28,57,videojuegos,México,2012-10-15,25644.82,7902.0,8062.11,Corea del Sur,0.5032121409903009,0.7904371311393418,0.8043767549811404,Básico,4528.22,224.84,-3.020845611963646,-1.508611592464876,0.07003557412836807,3
3214,68,4316.23,1992-05-30,16,68,37,youtube,Francia,2010-11-05,16741.3,4210.0,1741.83,Nicaragua,0.3213864588111178,0.4211263379013704,0.16576014744115034,Estándar Senior,74584.45,3703.33,-0.7565404028011575,0.012902232712823519,-0.7450053856989871,3
3215,21,5347.575,2008-08-05,12,21,64,geografia,Estados Unidos,2003-01-05,16439.02,9906.0,7776.44,México,0.31521336466305916,0.9908972691807543,0.7755119568589133,Estándar Senior,92406.1,4588.22,0.07647644974157577,-2.3833709437966144,-0.9590759412004889,2
3218,3,5347.575,1992-09-13,13,3,30,acampar,Japón,1985-08-13,36744.61,7600.0,3094.07,Japón,0.729889554956426,0.7602280684205261,0.3023937968016021,Estándar Joven,92406.1,4588.22,-0.1043285905146941,0.3526157441979299,-1.2085144475228333,2
3219,29,9378.76,2024-09-17,6,29,84,futbol,Francia,2007-01-07,23378.88,7475.0,4330.2,Desconocido,0.45693762413886485,0.7477243172951885,0.4272954067110377,Premium Senior,162064.97,8046.98,2.3764005431518602,-0.17314737700224472,-1.4693337798190247,2
3220,49,5644.31,2003-08-10,5,49,75,pintura,Japón,1993-10-15,17112.55,2966.0,8762.58,Ucrania,0.32896804278116804,0.2966890067020106,0.8751539634408189,Estándar Senior,97533.68,4842.82,0.22577921922409064,-0.7513069991632806,1.613481991045567,1
3221,5,5491.13,2018-04-30,12,5,34,pesca,Chile,,29732.96,4930.0,4736.71,Japón,0.5866992162531189,0.493147944383315,0.4683701750964702,Estándar Joven,94886.73,4711.39,0.021165078834695643,0.15509144228011734,0.12788709216344674,1
3222,79,5953.26,2007-05-23,10,79,82,carpinteria,Rusia,2007-08-15,39321.84,1292.0,5096.815,Canadá,0.7825211661487023,0.12923877163148945,0.5047560683572416,Estándar Senior,102872.33,5107.9,0.24961310119562075,2.2115752077000783,1.1185027021977567,0
3223,84,8752.04,2006-11-09,19,84,33,escultura,Egipto,,3247.41,6532.0,1909.15,Estados Unidos,0.04581727330910766,0.6533960188056417,0.1826665710131426,Premium Joven,151235.25,7509.25,1.9750563746642629,-1.5007930519195642,-1.6596687389585203,2
3224,100,9971.84,2007-09-02,13,100,41,television,Sudafrica,1984-01-22,27925.61,3982.0,9875.0,Desconocido,0.5497899212005389,0.39831949584875465,0.9875556112411752,Premium Senior,172313.4,8555.84,2.871358879625239,-0.671741197418152,1.9679465759914234,1
3227,31,6845.19,1985-01-01,18,31,74,tecnologia,Ucrania,2007-07-01,26761.95,2587.0,4159.47,Desconocido,0.5260259184999635,0.258777633289987,0.41004442836746713,Estándar Senior,118284.88,5873.17,0.7985526206191186,1.1054514400843816,0.3051929392267312,0
3228,69,3861.23,,3,69,62,series,Italia,1989-07-01,23224.1,6010.0,1118.41,Desconocido,0.4537767418038227,0.6011803541062318,0.10276826013986298,Estándar Senior,66722.05,3312.94,-1.0556619821767226,0.4645127560408802,-1.7180799529240445,3
3229,86,5347.575,2015-07-22,12,86,22,politica,Brasil,2015-01-06,26377.22,2053.0,1333.56,México,0.518169049002866,0.20536160848254476,0.12450754433490319,Estándar Joven,92406.1,4588.22,-0.17538983583534926,1.2106225742618872,0.06219882742802331,0
3230,56,489.77,1986-05-21,17,56,44,herreria,Sudafrica,1989-02-22,25644.82,4930.0,5279.53,Perú,0.5032121409903009,0.493147944383315,0.5232180405240869,Básico,8463.23,420.22,-2.982027453386975,-0.3153719449496915,0.27524896516858993,3
3231,43,5719.95,2007-04-23,2,43,28,videojuegos,Sudafrica,1987-07-02,4662.35,1541.0,5096.815,Japón,0.07471285963256326,0.15414624387316195,0.5047560683572416,Estándar Joven,98840.74,4907.72,0.1936235167335239,-1.0468911078707528,1.2001619842050215,1
3233,58,9700.32,2017-05-08,19,58,40,herreria,Canadá,2009-02-28,4783.93,7548.0,7312.84,Corea del Sur,0.07719573903748908,0.7550265079523857,0.7286686747170559,Premium Senior,167621.53,8322.87,2.70611048964722,-2.7170285256624465,-0.29319899747303235,2
3235,78,5347.575,2012-06-04,3,78,23,geografia,Egipto,1995-11-21,6760.73,9285.0,7092.54,Corea del Sur,0.11756550386441247,0.9287786335900771,0.7064090218787227,Estándar Joven,92406.1,4588.22,0.08318705653477913,-3.259414474012022,-0.689646759010778,2
3237,96,5347.575,2019-02-11,9,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Estándar Senior,92406.1,4588.22,-0.08420845310963197,0.5200004442553159,0.16458583094699758,0
3238,62,465.81,2016-05-31,2,62,45,carpinteria,Canadá,2000-12-31,5600.87,7719.0,7628.95,Afganistán,0.09387910390885026,0.7721316394918476,0.7606092051697361,Básico,8049.2,399.66,-2.869306954232114,-2.9966462169668766,-0.09909618038479763,3
3239,15,8886.91,1997-12-13,7,15,27,series,España,2009-04-18,7389.32,9865.0,2347.66,Ucrania,0.130402427413864,0.9867960388116435,0.22697469795884134,Premium Joven,153565.8,7624.97,2.088841034619217,-2.1507660354304683,-2.550341228077195,2
3240,9,2961.0,1984-12-14,9,9,41,historia,Perú,,19613.31,5189.0,8120.63,Afganistán,0.3800380008389266,0.5190557167150145,0.8102897594482273,Básico,51166.08,2540.54,-1.3920358825472214,-1.4137879046559172,1.042176772645147,1
3241,57,3257.74,2024-07-02,3,57,42,futbol,Ucrania,1983-12-30,36551.28,1600.0,7601.86,Perú,0.7259414131949989,0.1600480144043213,0.7578719650635607,Estándar Senior,56293.75,2795.14,-1.2881702747565487,0.8533212965925195,2.235808182606754,1
3242,55,5850.22,2021-09-23,17,55,50,politica,Colombia,2002-03-23,39580.37,6061.0,823.58,Desconocido,0.7878008076403579,0.6062818845653696,0.07297791312975974,Estándar Senior,101091.8,5019.49,0.11094086075346132,1.6722623435445934,-1.6024089207812324,0
3243,75,8658.34,1999-08-12,12,75,87,geografia,Egipto,2024-09-29,45447.92,3235.0,1154.26,Corea del Sur,0.9076265935621579,0.32359707912373714,0.10639063215191127,Premium Senior,149616.12,7428.86,1.7736106667580784,3.2124284975261137,-0.8782364863935435,0
3244,95,775.72,1986-12-07,1,95,34,herreria,Botsuana,2017-01-25,43003.08,759.0,556.47,México,0.8576986211625953,0.07592277683304992,0.04598846297248715,Básico,13404.44,665.57,-3.0072325914260576,2.930256737557776,0.38751874818808857,3
3245,42,5347.575,2013-11-10,13,42,26,teatro,Estados Unidos,1986-04-21,16171.03,6467.0,7682.1,Desconocido,0.30974053317987055,0.6468940682204661,0.7659796116534284,Estándar Joven,92406.1,4588.22,0.05927900125967575,-1.9737000934746045,0.5221582273154396,1
3246,92,3584.78,2000-06-20,17,92,57,teatro,Botsuana,2000-06-22,47975.11,4132.0,1194.53,México,0.959236299133259,0.41332399719915974,0.11045961181509634,Estándar Senior,61945.0,3075.74,-1.2811959086241498,2.6904627086105837,-0.7646388588115614,0
3247,11,5347.575,2010-12-31,10,11,54,lectura,Estados Unidos,1997-08-27,28927.91,4930.0,719.41,Canadá,0.5702586662865493,0.493147944383315,0.06245232059154294,Estándar Senior,92406.1,4588.22,-0.18541976285262365,1.1975910003019992,-1.3844492499247048,0
3248,60,5347.575,1993-07-18,4,60,80,porrismo,Costa Rica,1992-08-29,25644.82,1195.0,3256.57,Desconocido,0.5032121409903009,0.11953586075822746,0.31881319574045425,Estándar Senior,92406.1,4588.22,-0.14318758993205338,1.5757482823544686,0.4429421467125669,0
3249,56,10419.6,2000-07-16,8,56,44,herreria,Sudafrica,1989-02-22,25644.82,4930.0,5279.53,Perú,0.5032121409903009,0.493147944383315,0.5232180405240869,Premium Senior,180050.69,8940.02,3.0210386284253734,-0.008993937378030458,0.07511037356578337,2
3251,52,10588.0,2001-11-23,9,52,51,deportes,Argentina,1983-10-12,22383.92,8691.0,9738.13,Rusia,0.4366187748813801,0.8693608082424727,0.9737259304241862,Premium Senior,182960.64,9084.5,3.283977065748046,-2.060270129743017,0.17035456820338263,2
3252,14,9641.24,1989-05-01,9,14,76,deportes,Botsuana,,49553.23,967.0,3581.3,Desconocido,0.9914643107017862,0.09672901870561168,0.3516247121553063,Premium Senior,166600.63,8272.18,2.4153524975382354,3.4388283746960395,0.8102313249772961,0
3255,12,3987.8,2015-08-10,2,12,85,acampar,Argelia,2003-04-06,20503.56,5286.0,1077.28,Japón,0.3982184860357945,0.5287586275882765,0.09861238396537073,Estándar Senior,68909.18,3421.53,-0.9877288817061881,0.700898673845838,-1.7280392639178868,3
3256,97,5152.66,2015-01-08,18,97,54,manga,Francia,2000-01-26,21738.56,905.0,2515.99,Desconocido,0.4234393781651199,0.09052715814744423,0.243983174410392,Estándar Senior,89037.96,4420.98,-0.2690570142252423,1.2241855437216098,0.5032791924100936,0
3259,80,102.93,2019-10-02,17,80,24,herreria,Brasil,2004-09-25,47555.83,3376.0,9812.03,Corea del Sur,0.9506738573097906,0.33770131039311796,0.9811929678493012,Básico,1778.63,88.31,-3.13391586678637,0.4672514877081889,2.6993792035558606,3
3261,58,1923.73,1990-06-06,15,58,40,herreria,Canadá,2009-02-28,4783.93,7548.0,7312.84,Corea del Sur,0.07719573903748908,0.7550265079523857,0.7286686747170559,Básico,33242.05,1650.56,-1.995215100992485,-2.9569697070147143,-0.13645964635583102,3
3262,29,8453.24,2016-08-02,9,29,84,futbol,Francia,2007-01-07,23378.88,7475.0,4330.2,Desconocido,0.45693762413886485,0.7477243172951885,0.4272954067110377,Premium Senior,146071.99,7252.88,1.8168778948013296,-0.2017036900357219,-1.4506796332071807,2
3264,17,9799.12,1998-07-14,20,17,45,escultura,Australia,2022-09-10,29429.56,7161.0,9984.75,Desconocido,0.5805032497170564,0.7163148944683405,0.9986450206783383,Premium Senior,169328.79,8407.64,2.7905812284883442,-1.3091790673076285,0.9093108233485017,1
3266,86,10916.8,2006-12-12,3,86,22,politica,Brasil,2015-01-06,26377.22,2053.0,1333.56,México,0.518169049002866,0.20536160848254476,0.12450754433490319,Premium Joven,188642.3,9366.61,3.191476010440965,1.3824570394643294,-0.050050443095744454,0
3267,60,5347.575,1997-06-03,19,60,80,porrismo,Costa Rica,1992-08-29,25644.82,1195.0,3256.57,Desconocido,0.5032121409903009,0.11953586075822746,0.31881319574045425,Estándar Senior,92406.1,4588.22,-0.14318758993205338,1.5757482823544686,0.4429421467125669,0
3268,60,1235.22,1987-12-11,18,60,80,porrismo,Costa Rica,1992-08-29,25644.82,1195.0,3256.57,Desconocido,0.5032121409903009,0.11953586075822746,0.31881319574045425,Básico,21344.6,1059.82,-2.6293059368248963,1.4488644574343874,0.5258278284165477,3
3269,55,5347.575,2024-01-26,14,55,50,politica,Colombia,2002-03-23,39580.37,6061.0,823.58,Desconocido,0.7878008076403579,0.6062818845653696,0.07297791312975974,Estándar Senior,92406.1,4588.22,-0.19293253893955445,1.6567535809417555,-1.592277965464187,0
3270,95,3790.13,1989-04-24,16,95,34,herreria,Botsuana,2017-01-25,43003.08,759.0,556.47,México,0.8576986211625953,0.07592277683304992,0.04598846297248715,Estándar Joven,65493.45,3251.93,-1.1848761009611866,3.0232642012479483,0.3267624852335726,0
3271,5,6605.32,2002-10-16,6,5,34,pesca,Chile,,29732.96,4930.0,4736.71,Japón,0.5866992162531189,0.493147944383315,0.4683701750964702,Estándar Joven,114139.93,5667.36,0.6947458568767351,0.18946893103378754,0.1054303165073291,0
3272,25,6714.87,2005-10-18,16,25,33,carpinteria,Israel,2003-03-02,25644.82,6777.0,7116.51,Desconocido,0.5032121409903009,0.6779033710113034,0.7088310095252722,Estándar Joven,116032.95,5761.36,0.8517000959174874,-1.0942476039821536,0.2310601167270389,1
3274,81,2552.24,1993-04-30,14,81,24,"comida,viajes",Chile,2002-01-18,42091.31,1638.0,9942.47,Desconocido,0.8390786593676519,0.16384915474642392,0.9943729456805864,Básico,44102.71,2189.82,-1.6523950602534874,0.5225618948813067,3.227987648560318,1
3275,88,595.94,,3,88,85,carpinteria,Costa Rica,2023-10-12,18414.42,9159.0,2215.83,Desconocido,0.35555453900497763,0.9161748524557367,0.2136542711150944,Básico,10297.84,511.32,-2.9716180012594546,-0.743227514814908,-2.615997880079891,3
3277,100,9382.85,1997-08-13,18,100,41,television,Sudafrica,1984-01-22,27925.61,3982.0,9875.0,Desconocido,0.5497899212005389,0.39831949584875465,0.9875556112411752,Premium Senior,162135.65,8050.49,2.5152865757176612,-0.6899140313559866,1.9798178111971754,1
3278,23,6770.82,1990-06-01,1,23,39,historia,Perú,2002-01-08,42085.42,2603.0,8741.42,Desconocido,0.8389583751128813,0.2603781134340302,0.8730159050928428,Estándar Senior,116999.77,5809.36,0.8663863620439329,0.85049722872307,2.282318535555161,1
3279,48,5669.12,2000-04-17,16,48,66,deportes,Alemania,1986-08-22,25644.82,8101.0,8979.48,Corea del Sur,0.5032121409903009,0.8103431029308793,0.8970700719321236,Estándar Senior,97962.39,4864.1,0.2730937775496725,-1.4931786259778628,0.11262165477484111,1
3280,85,10577.0,2023-05-25,5,85,45,herreria,Francia,2023-01-01,31357.85,4930.0,2975.83,Estados Unidos,0.6198823542385598,0.493147944383315,0.29044653692141825,Premium Senior,182770.56,9075.07,3.038826120604722,0.9436843430801689,-0.6401518177772318,2
3281,47,2994.14,1987-09-18,14,47,77,manga,Alemania,2000-09-07,14066.86,1075.0,5245.62,Canadá,0.26676964687075105,0.10753225967790336,0.5197916908747547,Básico,51738.74,2568.97,-1.4866542771009463,0.19217925654563506,1.100846419432231,3
3282,64,2948.03,1990-06-21,13,64,28,futbol,Japón,1998-07-01,10068.06,1345.0,1376.29,Canadá,0.18510705298674585,0.1345403621086326,0.12882508843740875,Básico,50941.96,2529.41,-1.6007678149557234,0.1413916470379429,0.15003808170187483,3
3283,44,8067.84,2011-03-30,6,44,38,escultura,Perú,1999-11-04,14330.7,808.0,5096.815,Desconocido,0.2721577279876751,0.08082424727418225,0.5047560683572416,Premium Senior,139412.28,6922.21,1.5857214757309797,0.03636531125839439,1.4027158738488053,1
3284,42,4239.92,1987-06-19,15,42,26,teatro,Estados Unidos,1986-04-21,16171.03,6467.0,7682.1,Desconocido,0.30974053317987055,0.6468940682204661,0.7659796116534284,Estándar Joven,73265.82,3637.85,-0.6103527588357414,-2.0078760365125015,0.544483345102171,1
3285,70,6362.73,1989-04-12,3,70,20,yosakoi,Canadá,2015-07-18,10930.67,384.0,2175.26,Corea del Sur,0.202723080322517,0.03841152345703711,0.20955497871540688,Estándar Joven,109947.97,5459.22,0.47984967487094293,0.2780382566236019,0.751812364671357,1
3287,30,1094.36,2017-06-05,11,30,34,television,Desconocida,,3493.65,1062.0,9497.82,Rusia,0.050845931185970084,0.10623186956086826,0.9494444180611367,Básico,18910.54,938.96,-2.4798251745502866,-2.0678267727755637,2.8377317087385556,1
3288,100,5713.8,2021-08-04,5,100,41,television,Sudafrica,1984-01-22,27925.61,3982.0,9875.0,Desconocido,0.5497899212005389,0.39831949584875465,0.9875556112411752,Estándar Senior,98734.46,4902.44,0.2971663008135749,-0.8031200599283513,2.0537685993069212,1
3291,3,5347.575,2015-07-11,18,3,30,acampar,Japón,1985-08-13,36744.61,7600.0,3094.07,Japón,0.729889554956426,0.7602280684205261,0.3023937968016021,Estándar Joven,92406.1,4588.22,-0.1043285905146941,0.3526157441979299,-1.2085144475228333,2
3292,23,1615.25,1998-12-21,8,23,39,historia,Perú,2002-01-08,42085.42,2603.0,8741.42,Desconocido,0.8389583751128813,0.2603781134340302,0.8730159050928428,Básico,27911.52,1385.88,-2.2504064417158713,0.6914257215606318,2.3862305221235225,3
3295,22,5347.575,2014-01-08,18,22,69,acampar,Costa Rica,1997-12-29,26794.98,8642.0,965.88,Canadá,0.5267004497283291,0.8644593378013404,0.08735625447744377,Estándar Senior,92406.1,4588.22,-0.15010109372185354,0.25563832087850746,-2.7189539219794767,2
3297,5,7637.59,2005-04-27,9,5,34,pesca,Chile,,29732.96,4930.0,4736.71,Japón,0.5866992162531189,0.493147944383315,0.4683701750964702,Premium Joven,131977.56,6553.05,1.3188038316132962,0.22131892840234624,0.08462460115452507,0
3298,89,5347.575,,14,89,70,historia,Botsuana,,23209.42,7491.0,9031.56,Japón,0.4534769501467713,0.7493247974392317,0.9023323629889569,Estándar Senior,92406.1,4588.22,0.07893708241341137,-1.506355675165054,0.2820516418717677,1
3299,46,5347.575,2012-02-02,19,46,85,beisbol,Palestina,2015-04-14,32215.89,3533.0,5096.815,Argentina,0.637405054062565,0.35340602180654196,0.5047560683572416,Estándar Senior,92406.1,4588.22,-0.0864636847267387,1.1544553576885086,0.27532971521452265,0
3300,83,5347.575,1996-08-22,6,83,25,pesca,Argentina,2007-02-10,34857.09,7773.0,6972.94,México,0.6913430462018153,0.7775332599779934,0.6943243442597276,Estándar Joven,92406.1,4588.22,0.01343062288364545,-0.7420311366231039,0.03783273766322446,1
3301,52,9317.92,2003-01-07,3,52,51,deportes,Argentina,1983-10-12,22383.92,8691.0,9738.13,Rusia,0.4366187748813801,0.8693608082424727,0.9737259304241862,Premium Senior,161013.66,7994.78,2.5161540487751313,-2.099457452171546,0.19595332309346208,2
3305,39,10610.8,1993-03-28,2,39,40,pesca,Argelia,2023-06-19,20135.54,7268.0,4409.75,Afganistán,0.3907028643990056,0.7270181054316295,0.4353333340069497,Premium Senior,183354.62,9104.07,3.1415894783599287,-0.8301772214491455,-1.0231294644668567,2
3307,88,10960.6,2014-06-05,9,88,85,carpinteria,Costa Rica,2023-10-12,18414.42,9159.0,2215.83,Desconocido,0.35555453900497763,0.9161748524557367,0.2136542711150944,Premium Senior,189399.17,9404.19,3.294320711899815,-0.42343329760312964,-2.8249004861865905,2
3309,12,9456.37,1995-09-03,15,12,85,acampar,Argelia,2003-04-06,20503.56,5286.0,1077.28,Japón,0.3982184860357945,0.5287586275882765,0.09861238396537073,Premium Senior,163406.07,8113.57,2.3182890401811993,0.869627648356526,-1.8382599014525627,2
